slno,Flow_ID, Source_IP, Source_Port, Destination_IP,Destination_Port, Protocol, Timestamp, Flow_Duration, Total_Fwd_Packets,Total_Length_of_Fwd_Packets, Fwd_Packet_Length_Max, Fwd_Packet_Length_Min,Flow_Bytes_per_second, Flow_Packets_per_second,Fwd_Packets_per_second, Min_Packet_Length, Max_Packet_Length, Packet_Length_ean, ACK_Flag_Count,Label
A25VRM35RYAVM3,172.16.0.5-192.168.50.1-62502-18676-17,172.16.0.5,62502,192.168.50.1,18676,17,39:19.9,8997187,8,4128,516,516,458.8100703,0.889166803,0.889166803,516,516,516,0,Evasion or Adversarial Attack
AA1L8TO0LAHX9,172.16.0.5-192.168.50.1-48482-22547-17,172.16.0.5,48482,192.168.50.1,22547,17,39:56.4,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,No Attack
A16KFZE04C1EAK,172.16.0.5-192.168.50.1-62654-277-17,172.16.0.5,62654,192.168.50.1,277,17,40:57.4,3000008,4,2064,516,516,687.9981653,1.333329778,1.333329778,516,516,516,0,Evasion or Adversarial Attack
A38UOPPAMYASG4,172.16.0.5-192.168.50.1-62506-65276-17,172.16.0.5,62506,192.168.50.1,65276,17,41:05.3,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Poisoning or Causative Attack
A1PS9E5DS2WMRZ,172.16.0.5-192.168.50.1-28200-28200-6,172.16.0.5,28200,192.168.50.1,28200,6,34:37.5,1,2,0,0,0,0,2000000,2000000,0,0,0,1,Trojan Attack
AP0XP06HJ7F2X,172.16.0.5-192.168.50.1-62546-22340-17,172.16.0.5,62546,192.168.50.1,22340,17,41:06.0,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,No Attack
A169K06GS5B2IN,172.16.0.5-192.168.50.1-61464-14996-17,172.16.0.5,61464,192.168.50.1,14996,17,41:01.9,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,No Attack
A3FVY4ZANE3F02,172.16.0.5-192.168.50.1-62537-39116-17,172.16.0.5,62537,192.168.50.1,39116,17,40:50.4,3000240,4,2064,516,516,687.9449644,1.333226675,1.333226675,516,516,516,0,Evasion or Adversarial Attack
A3LRTE7SUBEOX5,172.16.0.5-192.168.50.1-580-33636-17,172.16.0.5,580,192.168.50.1,33636,17,39:36.9,4916113,18,9288,516,516,1889.2975,3.661429263,3.661429263,516,516,516,0,Poisoning or Causative Attack
A3IGJXAAJN2A9V,172.16.0.5-192.168.50.1-36734-17544-6,172.16.0.5,36734,192.168.50.1,17544,6,34:36.9,2,2,0,0,0,0,1000000,1000000,0,0,0,1,Trojan Attack
A1CYKFUPE5ZGBA,172.16.0.5-192.168.50.1-62482-10209-17,172.16.0.5,62482,192.168.50.1,10209,17,39:46.1,8999972,8,4128,516,516,458.6680936,0.888891654,0.888891654,516,516,516,0,No Attack
A1R2TSX18WRFE3,172.16.0.5-192.168.50.1-62466-57695-17,172.16.0.5,62466,192.168.50.1,57695,17,40:56.7,6004513,6,3096,516,516,515.6121737,0.999248399,0.999248399,516,516,516,0,Evasion or Adversarial Attack
AJ5QH3PR24L2L,172.16.0.5-192.168.50.1-62492-48781-17,172.16.0.5,62492,192.168.50.1,48781,17,40:16.7,3,2,1032,516,516,344000000,666666.6667,666666.6667,516,516,516,0,No Attack
A34FBJHPXI559Z,172.16.0.5-192.168.50.1-62698-54086-17,172.16.0.5,62698,192.168.50.1,54086,17,41:03.5,6000117,6,3096,516,516,515.9899382,0.9999805,0.9999805,516,516,516,0,Evasion or Adversarial Attack
A30GEP1I3ZJABG,172.16.0.5-192.168.50.1-62983-57755-17,172.16.0.5,62983,192.168.50.1,57755,17,40:50.8,2999173,4,2064,516,516,688.189711,1.33370099,1.33370099,516,516,516,0,Poisoning or Causative Attack
A2V8W49S1JDBZN,172.16.0.5-192.168.50.1-62501-4008-17,172.16.0.5,62501,192.168.50.1,4008,17,41:02.5,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Trojan Attack
A1SK9O1C7KOLMH,172.16.0.5-192.168.50.1-62489-2415-17,172.16.0.5,62489,192.168.50.1,2415,17,40:25.2,5999665,6,3096,516,516,516.0288116,1.000055836,1.000055836,516,516,516,0,No Attack
A1KASP8RYZ60A2,172.16.0.5-192.168.50.1-23083-27175-17,172.16.0.5,23083,192.168.50.1,27175,17,40:50.7,3005446,4,2064,516,516,686.7533138,1.330917275,1.330917275,516,516,516,0,Evasion or Adversarial Attack
A189ECG9L1QRPE,172.16.0.5-192.168.50.1-14527-41687-6,172.16.0.5,14527,192.168.50.1,41687,6,34:33.3,1,2,0,0,0,0,2000000,2000000,0,0,0,1,No Attack
AE0UBGMCP5WRX,172.16.0.5-192.168.50.1-62631-8835-17,172.16.0.5,62631,192.168.50.1,8835,17,40:59.1,3001708,4,2064,516,516,687.6085215,1.332574654,1.332574654,516,516,516,0,Evasion or Adversarial Attack
A1U2OC5AGAYERG,172.16.0.5-192.168.50.1-63079-42830-17,172.16.0.5,63079,192.168.50.1,42830,17,40:10.7,2999529,4,2064,516,516,688.108033,1.3335427,1.3335427,516,516,516,0,Poisoning or Causative Attack
A1M4IW1VQIMD83,172.16.0.5-192.168.50.1-580-1699-17,172.16.0.5,580,192.168.50.1,1699,17,40:17.1,2001785,4,2064,516,516,1031.079761,1.998216592,1.998216592,516,516,516,0,Trojan Attack
AX5JN0IW5OIGM,172.16.0.5-192.168.50.1-62955-48844-17,172.16.0.5,62955,192.168.50.1,48844,17,40:50.2,3129249,4,2064,516,516,659.5831779,1.278261973,1.278261973,516,516,516,0,No Attack
A10VCCF3QS34YL,172.16.0.5-192.168.50.1-62679-38971-17,172.16.0.5,62679,192.168.50.1,38971,17,40:17.6,2997799,4,2064,516,516,688.5051333,1.334312274,1.334312274,516,516,516,0,No Attack
AM1A219XG2N0N,172.16.0.5-192.168.50.1-62469-27309-17,172.16.0.5,62469,192.168.50.1,27309,17,40:55.5,49,2,1032,516,516,21061224.49,40816.32653,40816.32653,516,516,516,0,Evasion or Adversarial Attack
A32HA9IME9E88V,172.16.0.5-192.168.50.1-62939-18114-17,172.16.0.5,62939,192.168.50.1,18114,17,41:11.8,2994484,4,2064,516,516,689.2673329,1.335789405,1.335789405,516,516,516,0,Poisoning or Causative Attack
A1UGOW7077WN1C,172.16.0.5-192.168.50.1-62493-45991-17,172.16.0.5,62493,192.168.50.1,45991,17,41:04.9,3059950,4,2064,516,516,674.5208255,1.307210902,1.307210902,516,516,516,0,Trojan Attack
A3BUHBDXMI7ZSO,172.16.0.5-192.168.50.1-62750-44430-17,172.16.0.5,62750,192.168.50.1,44430,17,39:33.2,9002019,8,4128,516,516,458.5637955,0.888689526,0.888689526,516,516,516,0,No Attack
AUH792DXLWGXW,172.16.0.5-192.168.50.1-39731-35414-17,172.16.0.5,39731,192.168.50.1,35414,17,41:10.5,6010641,6,3096,516,516,515.0864941,0.99822964,0.99822964,516,516,516,0,Evasion or Adversarial Attack
A3UJC2AG9Z6CHX,172.16.0.5-192.168.50.1-30813-28866-17,172.16.0.5,30813,192.168.50.1,28866,17,40:51.1,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,No Attack
A3E0OQIXU6S3CI,172.16.0.5-192.168.50.1-61883-18363-17,172.16.0.5,61883,192.168.50.1,18363,17,39:39.2,3004404,4,2064,516,516,686.9914965,1.331378869,1.331378869,516,516,516,0,Evasion or Adversarial Attack
A1YCWZWOXLUAY5,172.16.0.5-192.168.50.1-62466-54203-17,172.16.0.5,62466,192.168.50.1,54203,17,39:44.7,9000168,8,4128,516,516,458.658105,0.888872297,0.888872297,516,516,516,0,Poisoning or Causative Attack
A1CVQY61GRH0D5,172.16.0.5-192.168.50.1-41875-52554-6,172.16.0.5,41875,192.168.50.1,52554,6,34:37.7,1,2,0,0,0,0,2000000,2000000,0,0,0,1,Trojan Attack
A2E7V2OVK745M2,172.16.0.5-192.168.50.1-21214-21214-6,172.16.0.5,21214,192.168.50.1,21214,6,34:31.7,0,2,0,0,0,,inf,0,0,0,0,1,No Attack
A3D064ZZ78F7I3,172.16.0.5-192.168.50.1-8464-27857-17,172.16.0.5,8464,192.168.50.1,27857,17,40:20.8,2999503,4,2064,516,516,688.1139976,1.333554259,1.333554259,516,516,516,0,Evasion or Adversarial Attack
A2QVVTHWO6EKUZ,172.16.0.5-192.168.50.1-52573-53313-6,172.16.0.5,52573,192.168.50.1,53313,6,34:28.9,1,2,0,0,0,0,2000000,2000000,0,0,0,1,No Attack
A25FL6VLD7S23S,172.16.0.5-192.168.50.1-62608-44382-17,172.16.0.5,62608,192.168.50.1,44382,17,40:43.3,2999748,4,2064,516,516,688.0577969,1.333445343,1.333445343,516,516,516,0,Evasion or Adversarial Attack
AXB71BWGYSWYW,172.16.0.5-192.168.50.1-787-971-6,172.16.0.5,787,192.168.50.1,971,6,34:31.9,1,2,0,0,0,0,2000000,2000000,0,0,0,1,Poisoning or Causative Attack
A1GO93ZN6M0AR5,172.16.0.5-192.168.50.1-35447-35447-6,172.16.0.5,35447,192.168.50.1,35447,6,34:31.8,1,2,0,0,0,0,2000000,2000000,0,0,0,1,Trojan Attack
A28MNT19R5LP9R,172.16.0.5-192.168.50.1-62592-51365-17,172.16.0.5,62592,192.168.50.1,51365,17,40:17.1,5999377,6,3096,516,516,516.0535836,1.000103844,1.000103844,516,516,516,0,No Attack
AF3ZIGIYXZUMH,172.16.0.5-192.168.50.1-62616-47452-17,172.16.0.5,62616,192.168.50.1,47452,17,40:23.0,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,No Attack
A4SUQHLSOX6BT,172.16.0.5-192.168.50.1-63057-58664-17,172.16.0.5,63057,192.168.50.1,58664,17,40:25.4,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Evasion or Adversarial Attack
A49ON55UBX8GE,172.16.0.5-192.168.50.1-25813-14254-17,172.16.0.5,25813,192.168.50.1,14254,17,39:57.4,5999972,6,3096,516,516,516.002408,1.000004667,1.000004667,516,516,516,0,Poisoning or Causative Attack
A1AFSBZ63FL8YA,172.16.0.5-192.168.50.1-37083-15398-17,172.16.0.5,37083,192.168.50.1,15398,17,40:45.2,3007267,4,2064,516,516,686.3374619,1.33011136,1.33011136,516,516,516,0,Trojan Attack
A2PPWMMZER5JTT,172.16.0.5-192.168.50.1-49965-40011-6,172.16.0.5,49965,192.168.50.1,40011,6,34:28.4,1,2,0,0,0,0,2000000,2000000,0,0,0,1,No Attack
A1Q3VZH3TP8DFN,172.16.0.5-192.168.50.1-62702-55057-17,172.16.0.5,62702,192.168.50.1,55057,17,41:10.0,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Evasion or Adversarial Attack
A2X9G1DQ4T28ZN,172.16.0.5-192.168.50.1-62492-48865-17,172.16.0.5,62492,192.168.50.1,48865,17,39:45.1,9000241,8,4128,516,516,458.6543849,0.888865087,0.888865087,516,516,516,0,No Attack
A221IYGUANAAL2,172.16.0.5-192.168.50.1-63390-62703-17,172.16.0.5,63390,192.168.50.1,62703,17,39:43.8,8999940,8,4128,516,516,458.6697245,0.888894815,0.888894815,516,516,516,0,Evasion or Adversarial Attack
AAPW5YIE2JSYE,172.16.0.5-192.168.50.1-62573-25208-17,172.16.0.5,62573,192.168.50.1,25208,17,40:58.1,2999299,4,2064,516,516,688.1608002,1.333644962,1.333644962,516,516,516,0,Poisoning or Causative Attack
A1FRUPO6DSTXE1,172.16.0.5-192.168.50.1-580-47180-17,172.16.0.5,580,192.168.50.1,47180,17,39:31.6,7816684,24,12384,516,516,1584.303523,3.070355665,3.070355665,516,516,516,0,No Attack
A32EI3R8L7D8SU,172.16.0.5-192.168.50.1-62474-5917-17,172.16.0.5,62474,192.168.50.1,5917,17,39:45.7,9000544,8,4128,516,516,458.6389445,0.888835164,0.888835164,516,516,516,0,Evasion or Adversarial Attack
A13T0V3LHOTHDL,172.16.0.5-192.168.50.1-62565-23940-17,172.16.0.5,62565,192.168.50.1,23940,17,40:08.0,6000745,6,3096,516,516,515.935938,0.999875849,0.999875849,516,516,516,0,Poisoning or Causative Attack
ASDUD9CJFK9GT,172.16.0.5-192.168.50.1-62637-7577-17,172.16.0.5,62637,192.168.50.1,7577,17,39:33.1,9126070,8,4128,516,516,452.3305212,0.876609537,0.876609537,516,516,516,0,Trojan Attack
A2M4TSFND0HXIG,172.16.0.5-192.168.50.1-51592-51592-6,172.16.0.5,51592,192.168.50.1,51592,6,34:38.5,102,2,0,0,0,0,39215.68627,19607.84314,0,0,0,1,No Attack
A1BCSEDVL0Q0GN,172.16.0.5-192.168.50.1-62466-48766-17,172.16.0.5,62466,192.168.50.1,48766,17,40:47.8,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Evasion or Adversarial Attack
A2BBL4VQ0BU7KY,172.16.0.5-192.168.50.1-62468-35748-17,172.16.0.5,62468,192.168.50.1,35748,17,40:23.4,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,No Attack
A39LJ0F8VQBLXN,172.16.0.5-192.168.50.1-62480-53670-17,172.16.0.5,62480,192.168.50.1,53670,17,40:43.7,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Evasion or Adversarial Attack
A2KMFRF5XD7LEO,172.16.0.5-192.168.50.1-62730-24288-17,172.16.0.5,62730,192.168.50.1,24288,17,40:07.2,6113636,6,3096,516,516,506.4089521,0.981412698,0.981412698,516,516,516,0,Poisoning or Causative Attack
AHFD3EZH5LHDW,172.16.0.5-192.168.50.1-580-38210-17,172.16.0.5,580,192.168.50.1,38210,17,40:53.0,2076410,14,7224,516,516,3479.081684,6.742406365,6.742406365,516,516,516,0,Trojan Attack
A2XJA5P36MLOG7,172.16.0.5-192.168.50.1-62920-59568-17,172.16.0.5,62920,192.168.50.1,59568,17,40:53.4,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,No Attack
A3HTC2BDLNGNQL,172.16.0.5-192.168.50.1-63052-20162-17,172.16.0.5,63052,192.168.50.1,20162,17,40:01.8,3001171,4,2064,516,516,687.7315554,1.332813092,1.332813092,516,516,516,0,Evasion or Adversarial Attack
A3U41ZL33SS92P,172.16.0.5-192.168.50.1-8141-412-17,172.16.0.5,8141,192.168.50.1,412,17,40:16.3,6002310,6,3096,516,516,515.8014165,0.999615148,0.999615148,516,516,516,0,No Attack
A2H2Z1KG1YXMY1,172.16.0.5-192.168.50.1-62468-28515-17,172.16.0.5,62468,192.168.50.1,28515,17,40:24.9,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Evasion or Adversarial Attack
A3OXHLG6DIBRW8,172.16.0.5-192.168.50.1-62676-39902-17,172.16.0.5,62676,192.168.50.1,39902,17,40:59.0,3001236,4,2064,516,516,687.7166607,1.332784226,1.332784226,516,516,516,0,Poisoning or Causative Attack
AJGYCN2DJ7NBX,172.16.0.5-192.168.50.1-62478-1823-17,172.16.0.5,62478,192.168.50.1,1823,17,39:31.6,9010161,8,4128,516,516,458.149416,0.887886465,0.887886465,516,516,516,0,Trojan Attack
A21VRPTG99PC3K,172.16.0.5-192.168.50.1-63274-49309-17,172.16.0.5,63274,192.168.50.1,49309,17,40:16.7,47,2,1032,516,516,21957446.81,42553.19149,42553.19149,516,516,516,0,No Attack
A1ISS4F3IRVTS0,172.16.0.5-192.168.50.1-62480-29533-17,172.16.0.5,62480,192.168.50.1,29533,17,40:56.8,5999997,6,3096,516,516,516.000258,1.0000005,1.0000005,516,516,516,0,No Attack
AWJXWD0EMKIUV,172.16.0.5-192.168.50.1-62477-50195-17,172.16.0.5,62477,192.168.50.1,50195,17,39:32.5,9166285,8,4128,516,516,450.3460235,0.872763611,0.872763611,516,516,516,0,Evasion or Adversarial Attack
A14LL0MTTB8T3C,172.16.0.5-192.168.50.1-62725-13357-17,172.16.0.5,62725,192.168.50.1,13357,17,41:07.7,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Poisoning or Causative Attack
A1YU3SAW0XHQIY,172.16.0.5-192.168.50.1-62468-37892-17,172.16.0.5,62468,192.168.50.1,37892,17,41:10.9,6000051,6,3096,516,516,515.995614,0.9999915,0.9999915,516,516,516,0,Trojan Attack
A2F56CRL29D7QN,172.16.0.5-192.168.50.1-63758-17112-17,172.16.0.5,63758,192.168.50.1,17112,17,40:57.1,0,2,1032,516,516,inf,inf,0,516,516,516,0,No Attack
AG08SJC4G3PY,172.16.0.5-192.168.50.1-62713-19599-17,172.16.0.5,62713,192.168.50.1,19599,17,39:42.5,49,2,1032,516,516,21061224.49,40816.32653,40816.32653,516,516,516,0,Evasion or Adversarial Attack
ANHG53RB9Q537,172.16.0.5-192.168.50.1-22553-23690-6,172.16.0.5,22553,192.168.50.1,23690,6,34:34.6,1,2,0,0,0,0,2000000,2000000,0,0,0,1,No Attack
A1J0H6L8PTVNH7,172.16.0.5-192.168.50.1-21049-21049-6,172.16.0.5,21049,192.168.50.1,21049,6,34:35.5,1,2,0,0,0,0,2000000,2000000,0,0,0,1,Evasion or Adversarial Attack
AKY1ISIZP5DIU,172.16.0.5-192.168.50.1-62470-19396-17,172.16.0.5,62470,192.168.50.1,19396,17,41:11.1,5999968,6,3096,516,516,516.002752,1.000005333,1.000005333,516,516,516,0,Poisoning or Causative Attack
A3A58DJTXQSI3K,172.16.0.5-192.168.50.1-62596-16624-17,172.16.0.5,62596,192.168.50.1,16624,17,39:30.9,9002040,8,4128,516,516,458.5627258,0.888687453,0.888687453,516,516,516,0,Trojan Attack
AJBIC5OBOQM0U,172.16.0.5-192.168.50.1-62663-13368-17,172.16.0.5,62663,192.168.50.1,13368,17,39:19.3,9145089,8,4128,516,516,451.3898115,0.874786456,0.874786456,516,516,516,0,No Attack
ABM606CTD7YWF,172.16.0.5-192.168.50.1-62515-59750-17,172.16.0.5,62515,192.168.50.1,59750,17,40:16.5,6116708,6,3096,516,516,506.1546178,0.980919802,0.980919802,516,516,516,0,Evasion or Adversarial Attack
A33YCUFVPEZ6QV,172.16.0.5-192.168.50.1-62466-14344-17,172.16.0.5,62466,192.168.50.1,14344,17,39:47.6,5998620,6,3096,516,516,516.1187073,1.000230053,1.000230053,516,516,516,0,No Attack
A13L66J35SMYE5,172.16.0.5-192.168.50.1-64133-47211-17,172.16.0.5,64133,192.168.50.1,47211,17,39:58.0,6007049,6,3096,516,516,515.3944974,0.998826545,0.998826545,516,516,516,0,Evasion or Adversarial Attack
AUAT8KNYH4RAM,172.16.0.5-192.168.50.1-62612-33716-17,172.16.0.5,62612,192.168.50.1,33716,17,40:51.2,2999872,4,2064,516,516,688.0293559,1.333390225,1.333390225,516,516,516,0,Poisoning or Causative Attack
A3LBPK4ABZSNB,172.16.0.5-192.168.50.1-62469-45324-17,172.16.0.5,62469,192.168.50.1,45324,17,40:34.4,3000192,4,2064,516,516,687.9559708,1.333248005,1.333248005,516,516,516,0,Trojan Attack
A3FJ7K6XRP3MPM,172.16.0.5-192.168.50.1-62329-57059-6,172.16.0.5,62329,192.168.50.1,57059,6,34:41.8,1,2,0,0,0,0,2000000,2000000,0,0,0,1,No Attack
A1Y5J68F22DRUR,172.16.0.5-192.168.50.1-37797-47937-17,172.16.0.5,37797,192.168.50.1,47937,17,40:16.4,6012800,6,3096,516,516,514.9015434,0.997871208,0.997871208,516,516,516,0,No Attack
A1TIHREO1GJW5,172.16.0.5-192.168.50.1-580-24578-17,172.16.0.5,580,192.168.50.1,24578,17,40:15.7,7708131,10,5160,516,516,669.4229769,1.29733135,1.29733135,516,516,516,0,Evasion or Adversarial Attack
A8KGHZMPMRNMY,172.16.0.5-192.168.50.1-44897-44897-6,172.16.0.5,44897,192.168.50.1,44897,6,34:36.6,2,2,0,0,0,0,1000000,1000000,0,0,0,1,Poisoning or Causative Attack
A24C0RPF1TGY7,172.16.0.5-192.168.50.1-62740-45435-17,172.16.0.5,62740,192.168.50.1,45435,17,39:57.2,3123686,4,2064,516,516,660.7578355,1.280538441,1.280538441,516,516,516,0,Trojan Attack
A1I83GB8DSDCK4,172.16.0.5-192.168.50.1-32288-34098-17,172.16.0.5,32288,192.168.50.1,34098,17,40:42.4,3002681,4,2064,516,516,687.3857063,1.332142842,1.332142842,516,516,516,0,No Attack
A1XUSUK54IFXYL,172.16.0.5-192.168.50.1-580-12221-17,172.16.0.5,580,192.168.50.1,12221,17,41:06.0,3211528,16,8256,516,516,2570.738913,4.982052157,4.982052157,516,516,516,0,Evasion or Adversarial Attack
A2E0OQ4WMC45ER,172.16.0.5-192.168.50.1-46080-46080-6,172.16.0.5,46080,192.168.50.1,46080,6,34:39.7,1,2,0,0,0,0,2000000,2000000,0,0,0,1,No Attack
A1J2YIPCE9PHCQ,172.16.0.5-192.168.50.1-63508-52642-17,172.16.0.5,63508,192.168.50.1,52642,17,40:51.2,3000612,4,2064,516,516,687.8596766,1.333061389,1.333061389,516,516,516,0,Evasion or Adversarial Attack
A1Y20RMXCE71KJ,172.16.0.5-192.168.50.1-62904-21340-17,172.16.0.5,62904,192.168.50.1,21340,17,40:29.0,2995322,4,2064,516,516,689.0744968,1.335415692,1.335415692,516,516,516,0,Poisoning or Causative Attack
A2K4QHGOVF7VZ0,172.16.0.5-192.168.50.1-624-6503-17,172.16.0.5,624,192.168.50.1,6503,17,40:16.7,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Trojan Attack
A32O62KM9LMJ3I,172.16.0.5-192.168.50.1-62954-43544-17,172.16.0.5,62954,192.168.50.1,43544,17,40:15.6,5998748,6,3096,516,516,516.1076945,1.00020871,1.00020871,516,516,516,0,No Attack
A33TUOZF1D5UT3,172.16.0.5-192.168.50.1-62544-40207-17,172.16.0.5,62544,192.168.50.1,40207,17,40:37.7,3000108,4,2064,516,516,687.9752329,1.333285335,1.333285335,516,516,516,0,Evasion or Adversarial Attack
A1P1BJMLJYJCR2,172.16.0.5-192.168.50.1-61457-30535-17,172.16.0.5,61457,192.168.50.1,30535,17,40:43.5,3004565,4,2064,516,516,686.954684,1.331307527,1.331307527,516,516,516,0,No Attack
A3CAZVZTJ411SB,172.16.0.5-192.168.50.1-62580-59264-17,172.16.0.5,62580,192.168.50.1,59264,17,40:26.4,5998640,6,3096,516,516,516.1169865,1.000226718,1.000226718,516,516,516,0,Evasion or Adversarial Attack
AZE0XC66FVSDE,172.16.0.5-192.168.50.1-62569-54778-17,172.16.0.5,62569,192.168.50.1,54778,17,41:11.7,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Poisoning or Causative Attack
A3Q2BKXTMV4AP3,172.16.0.5-192.168.50.1-63732-18932-17,172.16.0.5,63732,192.168.50.1,18932,17,40:49.9,5999244,6,3096,516,516,516.0650242,1.000126016,1.000126016,516,516,516,0,Trojan Attack
A1QSONZR5L6UV2,172.16.0.5-192.168.50.1-62549-46174-17,172.16.0.5,62549,192.168.50.1,46174,17,39:56.4,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,No Attack
A1BZ2CV2CC2SH3,172.16.0.5-192.168.50.1-5293-25632-17,172.16.0.5,5293,192.168.50.1,25632,17,40:41.8,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,No Attack
A1YHP9ICXBD6GC,172.16.0.5-192.168.50.1-62471-26385-17,172.16.0.5,62471,192.168.50.1,26385,17,40:58.8,2999829,4,2064,516,516,688.0392182,1.333409338,1.333409338,516,516,516,0,Evasion or Adversarial Attack
A2BZN96W6QP6XH,172.16.0.5-192.168.50.1-62897-19568-17,172.16.0.5,62897,192.168.50.1,19568,17,40:26.1,5999922,6,3096,516,516,516.0067081,1.000013,1.000013,516,516,516,0,Poisoning or Causative Attack
A35R32TA60XD57,172.16.0.5-192.168.50.1-9391-43819-17,172.16.0.5,9391,192.168.50.1,43819,17,40:57.2,3003925,4,2064,516,516,687.1010428,1.331591168,1.331591168,516,516,516,0,Trojan Attack
A2UGWYQ0MVVDVL,172.16.0.5-192.168.50.1-62530-32438-17,172.16.0.5,62530,192.168.50.1,32438,17,39:45.5,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,No Attack
AUBRIJEO0DY7F,172.16.0.5-192.168.50.1-62466-7251-17,172.16.0.5,62466,192.168.50.1,7251,17,39:43.7,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Evasion or Adversarial Attack
ACR6QJNQON47X,172.16.0.5-192.168.50.1-62689-55483-17,172.16.0.5,62689,192.168.50.1,55483,17,39:17.6,11997143,10,5160,516,516,430.1024002,0.833531783,0.833531783,516,516,516,0,Poisoning or Causative Attack
A3J56VQ11MKTJT,172.16.0.5-192.168.50.1-62563-44696-17,172.16.0.5,62563,192.168.50.1,44696,17,39:55.5,9004677,8,4128,516,516,458.4284367,0.888427203,0.888427203,516,516,516,0,Trojan Attack
AK8XIWE6OCE3O,172.16.0.5-192.168.50.1-580-2890-17,172.16.0.5,580,192.168.50.1,2890,17,40:33.3,0,2,1032,516,516,inf,inf,0,516,516,516,0,No Attack
ARAKTT5M3DDYA,172.16.0.5-192.168.50.1-62622-232-17,172.16.0.5,62622,192.168.50.1,232,17,39:50.1,3179857,4,2064,516,516,649.0857922,1.257918202,1.257918202,516,516,516,0,Evasion or Adversarial Attack
A232R554J2QZR1,172.16.0.5-192.168.50.1-63616-56711-17,172.16.0.5,63616,192.168.50.1,56711,17,39:56.0,9164534,8,4128,516,516,450.4320678,0.872930364,0.872930364,516,516,516,0,No Attack
A35MXI294400EW,172.16.0.5-192.168.50.1-63723-2695-17,172.16.0.5,63723,192.168.50.1,2695,17,40:34.3,5999931,6,3096,516,516,516.0059341,1.0000115,1.0000115,516,516,516,0,Evasion or Adversarial Attack
A3EDHHNA8R84S6,172.16.0.5-192.168.50.1-62671-28872-17,172.16.0.5,62671,192.168.50.1,28872,17,39:35.4,6001981,6,3096,516,516,515.8296902,0.999669942,0.999669942,516,516,516,0,Poisoning or Causative Attack
A1NUBEE4QFU1YR,172.16.0.5-192.168.50.1-62550-16237-17,172.16.0.5,62550,192.168.50.1,16237,17,39:53.5,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Trojan Attack
A2KM0NWZ830SRP,172.16.0.5-192.168.50.1-40186-40186-6,172.16.0.5,40186,192.168.50.1,40186,6,34:33.9,51,2,0,0,0,0,39215.68627,39215.68627,0,0,0,1,No Attack
A120BPRX233DLL,172.16.0.5-192.168.50.1-62579-798-17,172.16.0.5,62579,192.168.50.1,798,17,40:42.9,6000114,6,3096,516,516,515.9901962,0.999981,0.999981,516,516,516,0,Evasion or Adversarial Attack
A35MLHJG9ZRWL7,172.16.0.5-192.168.50.1-60733-59715-6,172.16.0.5,60733,192.168.50.1,59715,6,34:31.0,1,2,0,0,0,0,2000000,2000000,0,0,0,1,No Attack
A38AK9ROCL1UN6,172.16.0.5-192.168.50.1-627-57744-17,172.16.0.5,627,192.168.50.1,57744,17,40:50.3,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Evasion or Adversarial Attack
A387PIZQDJCK23,172.16.0.5-192.168.50.1-14578-4194-17,172.16.0.5,14578,192.168.50.1,4194,17,40:20.9,3007309,4,2064,516,516,686.3278765,1.330092784,1.330092784,516,516,516,0,Poisoning or Causative Attack
A2C494FJ3TX9DI,172.16.0.5-192.168.50.1-62604-45140-17,172.16.0.5,62604,192.168.50.1,45140,17,39:42.6,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Trojan Attack
A2RKL3Y3YV0D50,172.16.0.5-192.168.50.1-62568-45424-17,172.16.0.5,62568,192.168.50.1,45424,17,41:05.5,3000013,4,2064,516,516,687.9970187,1.333327556,1.333327556,516,516,516,0,No Attack
ASGWEAO5R1NI7,172.16.0.5-192.168.50.1-62467-40000-17,172.16.0.5,62467,192.168.50.1,40000,17,39:45.1,9000257,8,4128,516,516,458.6535696,0.888863507,0.888863507,516,516,516,0,No Attack
